קישור, שם, מספר
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142706,"הצעת חוק למניעת הטרדה מינית (תיקון - הרחבת חובות מעסיק גדול), התש'ף-2020",פ\23\1900
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143310,"הצעת חוק למניעת הטרדה מינית (תיקון - תחולה על מטפל במסגרת טיפול נפשי, בריאותי, רפואי או פארה-רפואי), התש'ף-2020",פ\23\1905
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139745,"הצעת חוק לתיקון פקודת מסי העירייה ומסי הממשלה (פטורין) (פטור מארנונה למגורים), התש'ף-2020",פ\23\1908
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141088,"הצעת חוק הביטוח הלאומי (תיקון - הגדלת סכום קצבאות הילדים), התש'ף-2020",פ\23\1937
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143274,"הצעת חוק לתיקון פקודת מס הכנסה (הכרה בהוצאות עבודה מהבית בתקופת התפשטות נגיף הקורונה החדש) (הוראת שעה), התש'ף-2020",פ\23\1883
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144092,"הצעת חוק הפיקוח על ייצוא ביטחוני (תיקון - הגבלות על ייצוא ביטחוני), התש'ף-2020",פ\23\1884
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087156,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - פטור מתקופת המתנה לסטודנטים הלומדים בחו'ל), התש'ף-2020",פ\23\1911
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141822,"הצעת חוק שוויון הזדמנויות בעבודה (תיקון - ייצוג הולם לאוכלוסייה הערבית), התש'ף-2020",פ\23\1935
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143727,"הצעת חוק דמי מחלה (תיקון - הגדרת שוהה בבידוד כחולה) (נגיף הקורונה החדש) (הוראת שעה), התש'ף-2020",פ\23\1928
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143191,"הצעת חוק לתיקון פקודת הרוקחים (הכשרת עוזרי רוקח), התש'ף-2020",פ\23\1914
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143362,"הצעת חוק העונשין (תיקון - עונש מינימום על החזקת נשק בלתי חוקי), התש'ף-2020 ",פ\23\1893
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144037,"הצעת חוק יישוב סכסוכי עבודה (תיקון - הוספת שירות לשינוע מזומנים ומעות להגדרה 'שירות ציבורי'), התש'ף-2020",פ\23\2023
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143397,"הצעת חוק הדיינים (תיקון - כשירות למנהל בתי הדין הרבניים), התש'ף-2020",פ\23\2018
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144134,"הצעת חוק סדר הדין הפלילי (תיקון - החרגת עובד מערכת אכיפת החוק מתקופת ההתיישנות), התש'ף-2020",פ\23\1981
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088364,"הצעת חוק דמי מחלה (תיקון - הוספת ימי בידוד בעקבות נגיף הקורונה לימי המחלה) (הוראת שעה), התש'ף-2020",פ\23\2013
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142743,"הצעת חוק שעות עבודה ומנוחה (תיקון - הסדרת סוף שבוע ארוך), התש''ף-2020",פ\23\1985
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143198,"הצעת חוק איסור ניתוק משירותי חשמל, מים וגז (הוראת שעה - נגיף הקורונה החדש) (תיקוני חקיקה), התש'ף-2020",פ\23\2001
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141790,"הצעת חוק החברות (תיקון - ייצוג הולם לאוכלוסייה הערבית בדירקטוריונים של חברות ציבוריות), התש'ף-2020",פ\23\2017
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144325,"הצעת חוק שיפוט בתי דין רבניים (נישואין וגירושין) (תיקון - מינוי נציגות ציבור), התש'ף-2020",פ\23\2015
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142908,"הצעת חוק הגנת הצרכן (תיקון - תווי קנייה בעסקת מכר מרחוק והארכת תוקף תווי קנייה), התש'ף-2020",פ\23\2024
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142984,"הצעת חוק המים (תיקון - הוספת נציג ציבור לעניין איכות הסביבה למועצת רשות המים), התש'ף-2020",פ\23\2003
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144036,"הצעת חוק יישום תכנית ההתנתקות (תיקון - ביטול סעיפי הפינוי ושינוי שם החוק), התש'ף-2020",פ\23\2016
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144361,"הצעת חוק-יסוד: הממשלה (תיקון - סייג להטלת התפקיד להרכיב ממשלה)",פ\23\2009
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143307,"הצעת חוק לתיקון פקודת מס הכנסה (ניכוי בגין הוצאות טיפול בילדים), התש'ף-2020",פ\23\1992
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141445,"הצעת חוק להפסקת פעילות סוכנות הסעד והתעסוקה של האו'ם לפליטי פלסטין במזרח הקרוב (אונר'א), התש'ף-2020",פ\23\2004
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139648,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התש'ף-2020",פ\23\1983
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142531,"הצעת חוק מס רכוש וקרן פיצויים (תיקון - פיצוי בעד נזקי מגפת הקורונה) (הוראת שעה), התש'ף-2020",פ\23\1987
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143868,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - החזר דמי נסיעות עבור חולה סיעודי וחולה שנפטר), התש'ף-2020 ",פ\23\1984
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139770,"הצעת חוק פיצוי עסקים קטנים בשל אירועי איבה מתמשכים, התש'ף-2020",פ\23\1986
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141365,"הצעת חוק פיצוי לנפגעי פוליו (תיקון - הרחבת הזכאות לחולים שנותחו לפני שנת 1980), התש'ף-2020",פ\23\2021
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087859,"הצעת חוק הכרה באחים שכולים ובזכויותיהם, התש'ף-2020",פ\23\2007
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140235,"הצעת חוק תיעוד הדבקה של כתבי בית דין (תיקוני חקיקה), התש'ף-2020",פ\23\2012
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143041,"הצעת חוק בתי המשפט (תיקון - מחלקות לעבירות מין), התש'ף-2020",פ\23\2019
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140667,"הצעת חוק המיזם הלאומי לביטחון תזונתי, התש'ף-2020 ",פ\23\1982
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144079,"הצעת חוק הגנה על עובד הנעדר מעבודתו עקב התפשטות נגיף הקורונה, התש'ף-2020",פ\23\2022
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139763,"הצעת חוק רשות מקרקעי ישראל (תיקון - הקצאת קרקעות בנגב ובגליל לחיילים משוחררים), התש'ף-2020",פ\23\2002
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141817,"הצעת חוק זכויות הסטודנט (תיקון - קורס דיאלוג רב תרבותי), התש'ף-2020",פ\23\1968
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142434,"הצעת חוק זכויות הסטודנט (תיקון - התאמות לאוכלוסייה הערבית - חגים), התש'ף-2020",פ\23\1977
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141795,"הצעת חוק הכנסת (תיקון - חוות דעת בעניין השלכות חקיקה על השוויון), התש'ף-2020",פ\23\1963
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143812,"הצעת חוק לתיקון פקודת המשטרה (הוראות בדבר פיזור אסיפה או תהלוכה), התש'ף-2020",פ\23\2030
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144630,"הצעת חוק איסור חקירה בדבר עברו המיני של נפגע עבירה (תיקוני חקיקה), התש'ף-2020",פ\23\2050
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143889,"הצעת חוק פינוי ההתנחלויות, התש'ף-2020",פ\23\2029
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143187,"הצעת חוק המים (תיקון - הנחות לבתי תפילה), התש'ף-2020",פ\23\2035
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2145061,"הצעת חוק ביטוח בריאות ממלכתי (הוראת שעה לקביעת תקציב לשם הוספת תרופות, מכשור וטכנולוגיות רפואיות חדשות לסל שירותי הבריאות לשנת 2021), התש'ף-2020",פ\23\2059
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144139,"הצעת חוק חלוקת מסכות לכל אזרח (הוראת שעה), התש'ף-2020",פ\23\2057
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144275,"הצעת חוק הביטוח הלאומי (תיקון - ביטוח שאירים לאלמן), התש'ף-2020",פ\23\2058
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142996,"הצעת חוק העונשין (תיקון - הגנה עצמית בנסיבות של אלימות במשפחה), התש'ף-2020",פ\23\2062
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087610,"הצעת חוק העונשין (תיקון - נשיאת מאסר בעבודת שירות), התש'ף-2020",פ\23\2044
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142712,"הצעת חוק הגנת הצרכן (תיקון - איסור פרסום כפוי במענה טלפוני), התש'ף-2020",פ\23\2047
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143815,"הצעת חוק לתיקון פקודת המשטרה (הצעת מועמדים לתפקיד המפקח הכללי של המשטרה בידי ועדת איתור מקצועית-ציבורית), התש'ף-2020",פ\23\2031
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144919,"הצעת חוק העונשין (תיקון - החמרת ענישה בשל אי קיום חובת דיווח), התש'ף-2020",פ\23\2055
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144611,"הצעת חוק מימון מפלגות (תיקון - הפחתת מימון למפלגה בהיעדר ייצוג לבני שני המינים), התש'ף-2020",פ\23\2053
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144554,"הצעת חוק חינוך ממלכתי (תיקון - איסור פעילות שיש בה הדתה, שנאה בשל נטייה מינית, גזענות והדרת נשים במוסדות חינוך ממלכתיים), התש'ף-2020",פ\23\2033
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144949,"הצעת חוק הסרת גדר ההפרדה, התש'ף-2020",פ\23\2028
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142793,"הצעת חוק הביטוח הלאומי (תיקון - ביטוח זכויות בהליכי חדלות פירעון לעובד עצמאי שעיקר הכנסתו ממקור אחד), התש'ף-2020",פ\23\2060
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144823,"הצעת חוק דמי מחלה (תיקון - יתרה שלילית של  ימי מחלה), התש'ף-2020",פ\23\2061
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143269,"הצעת חוק השבת כספים בשל ביטול אירוע פרטי (נגיף הקורונה החדש), התש'ף-2020",פ\23\2037
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142017,"הצעת חוק חובת המכרזים (תיקון - שיתוף פעולה עסקי בין-לאומי ורכש גומלין בין-לאומי), התש'ף-2020 ",פ\23\2049
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144106,"הצעת חוק שירות המדינה (תנאי עבודה של עובדי המדינה) (עבודה מרחוק), התש'ף-2020",פ\23\2054
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2145560,"הצעת חוק הכניסה לישראל (תיקון - הארכת רישיון לעובד זר בענף הסיעוד), התש'ף-2020",פ\23\2069
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143698,"הצעת חוק הפחתת תשלומים לבעלי מקצועות מוסדרים (הוראת שעה), התש'ף-2020",פ\23\2045
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144398,"הצעת חוק הגנה על רופא הנעדר מעבודתו עקב התפשטות נגיף הקורונה, התש'ף-2020",פ\23\2056
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144033,"הצעת חוק שירותי הדת היהודיים (תיקון - פיזור מועצה דתית בידי מועצת הרשות המקומית), התש'פ-2020",פ\23\2042
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088425,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - הפחתה בדמי ביטוח בריאות לתושבי הפריפריה), התשפ'א-2020",פ\23\2129
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139860,"הצעת חוק לתיקון פקודת מס הכנסה (דיווח שנתי או חצי שנתי לסוגי נכסים), התשפ'א-2020",פ\23\2124
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087717,"הצעת חוק-יסוד: חופש העיסוק (תיקון - החלת חוק היסוד על אזרחי ישראל ותושבי קבע בלבד)",פ\23\2139
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144567,"הצעת חוק לתיקון פקודת סדר הדין הפלילי (מעצר וחיפוש)(שלילת הסכמה כהיתר לחיפוש בחומר מחשב), התשפ'א-2020",פ\23\2117
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144868,"הצעת חוק המפלגות (תיקון - הגבלת מימון עצמי של נבחרי ציבור), התשפ'א-2020",פ\23\2140
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144048,"הצעת חוק הסדרת העיסוק במקצועות הבריאות (תיקון - טיפול באמצעות אמנויות), התשפ'א-2020",פ\23\2135
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144601,"הצעת חוק הכשרות המשפטית והאפוטרופסות (תיקון - שינוי חזקת הגיל הרך), התשפ'א-2020",פ\23\2106
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2145069,"הצעת חוק הביטוח הלאומי (תיקון - הכרה בפגיעה מתוך מניע גזעני בעבודה כתאונת עבודה), התשפ'א-2020",פ\23\2131
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144869,"הצעת חוק פיקוח פרלמנטרי על התקנת תקנות במצב חירום במערכת המשפט (תיקוני חקיקה), התשפ'א-2020",פ\23\2123
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2145302,"הצעת חוק הביטוח הלאומי (תיקון - הרחבת הזכאות למענק לימודים), התשפ'א-2020",פ\23\2134
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142738,"הצעת חוק הקמת המועצה הלאומית לשפת הסימנים, התשפ'א-2020",פ\23\2160
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142755,"הצעת חוק הקמת המוסד העליון לשפת הסימנים, התשפ'א-2020",פ\23\2159
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142783,"הצעת חוק הקמת יישוב עירוני חדש, התשפ'א-2020 ",פ\23\2153
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2146124,"הצעת חוק פיקוח על בתי ספר (תיקון - השעיית עובד שירות), התשפ'א-2020",פ\23\2156
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142762,"הצעת חוק קביעת מועדי בחינות (אי קיום בחינות במועדים מסוימים) (תיקוני חקיקה), התשפ'א-2020",פ\23\2155
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2145905,"הצעת חוק הספורט (תיקון - הסדרת מקצוע מאמן ספורט), התשפ'א-2020",פ\23\2158
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143888,"הצעת חוק הכניסה לישראל (תיקון - זכות הגישה לערכאות), התשפ'א-2020 ",פ\23\2152
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2146117,"הצעת חוק לתיקון פקודת העיריות (חלוקת הכנסות ממתחם הגורם למפגעים סביבתיים בין רשויות מקומיות), התשפ'א-2020 ",פ\23\2154
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2145780,"הצעת חוק לתיקון פקודת המועצות המקומיות (קבלת עובדים לעבודה), התשפ'א-2020 ",פ\23\2151
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2146122,"הצעת חוק זכויות התלמיד (תיקון - חשד להפרת טוהר הבחינות), התשפ'א-2020",פ\23\2157
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144889,"הצעת חוק למניעת הטרדה מינית (תיקון - פרסום מיני מבזה או משפיל כלפי בעל תפקיד ציבורי), התשפ'א-2020",פ\23\2162
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2145257,"הצעת חוק לתיקון פקודת מס הכנסה (קיזוז הפסד כנגד הכנסה חייבת), התשפ'א-2020",פ\23\2142
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142037,"הצעת חוק התגמולים לנפגעי פעולות שנאה, התשפ'א-2020",פ\23\2145
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142782,"הצעת חוק העונשין (תיקון - שינוי הגדרת הגזענות), התשפ'א-2020",פ\23\2169
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2145549,"הצעת חוק המרכז לגביית קנסות, אגרות והוצאות (תיקון - גביית תשלום בעד חוב שטרם חלף המועד לתשלומו), התשפ'א-2020",פ\23\2168
